SO Name,NESLI2 Springer Option 1 Closed Consortium Agreement 2011_2012,,,,,,,,,,,,,,,,,,,
SO Identifier,springer_option1closed consortium agreement_2011_2012_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,Springer ,,,,,,,,,,,,,,,,,,,
Package Identifier,Option 1 Closed Consortium Agreement,,,,,,,,,,,,,,,,,,,
Package Name,Option 1 Closed Consortium Agreement,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2011,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2012,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
Multibody System Dynamics,1384-5640,1573-272X,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1384-5640,Springer Link,administrative,
Multidimensional Systems and Signal Processing,0923-6082,1573-0824,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0923-6082,Springer Link,administrative,
Multimedia Systems,0942-4962,1432-1882,1997,5,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0942-4962,Springer Link,administrative,
Multimedia Tools and Applications,1380-7501,1573-7721,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1380-7501,Springer Link,administrative,
Musculoskeletal Surgery,2035-5106,2035-5114,2009,93,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2035-5106,Springer Link,administrative,
Mycological Progress,1617-416X,1861-8952,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1617-416X,Springer Link,administrative,
Mycopathologia,0301-486X,1573-0832,1997,137,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0301-486X,Springer Link,administrative,
Mycorrhiza,0940-6360,1432-1890,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0940-6360,Springer Link,administrative,
Mycoscience,1340-3540,1618-2545,1997,38,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1340-3540,Springer Link,administrative,
Mycotoxin Research,0178-7888,1867-1632,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0178-7888,Springer Link,administrative,
Nano Research,1998-0124,1998-0000,2008,1,,,,,,,,,,,Springer Link,host,http://springerlink.com/content/1998-0124/,Springer Link,administrative,
NanoEthics,1871-4757,1871-4765,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1871-4757,Springer Link,administrative,
Nanotechnologies in Russia,1995-0780,1995-0799,2008,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1995-0780,Springer Link,administrative,
National Academy Science Letters,0250-541X,,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Natur und Recht,0172-1631,1439-0515,2004,26,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0172-1631,Springer Link,administrative,
Natural Computing,1567-7818,1572-9796,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1567-7818,Springer Link,administrative,
Natural Hazards,0921-030X,1573-0840,1997,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0921-030X,Springer Link,administrative,
Natural Language & Linguistic Theory,0167-806X,1573-0859,1997,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0167-806X,Springer Link,administrative,
Natural Language Semantics,0925-854X,1572-865X,1997,5,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0925-854X,Springer Link,administrative,
Natural Resources Research,1520-7439,1573-8981,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1520-7439,Springer Link,administrative,
Naturwissenschaften,0028-1042,1432-1904,1997,84,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0028-1042,Springer Link,administrative,
Naunyn-Schmiedeberg's Archives of Pharmacology,0028-1298,1432-1912,1997,355,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0028-1298,Springer Link,administrative,
Neohelicon,0324-4652,1588-2810,1997,24,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0324-4652,Springer Link,administrative,
Neophilologus,0028-2677,1572-8668,1997,81,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0028-2677,Springer Link,administrative,
Neotropical Entomology,1519-556X,1678-8052,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Der Nephrologe,1862-040X,1862-0418,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1862-040X,Springer Link,administrative,
Der Nervenarzt,0028-2804,1433-0407,1997,68,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0028-2804,Springer Link,administrative,
NETNOMICS,1385-9587,1573-7071,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1385-9587,Springer Link,administrative,
Network Modeling and Analysis in Health Informatics and Bioinformatics,"2192-6662
",,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Networking Science,2076-0310,2076-0329, , ,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2076-0310/,Springer Link,administrative,
Networks and Spatial Economics,1566-113X,1572-9427,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1566-113X,Springer Link,administrative,
Neural Computing & Applications,0941-0643,1433-3058,1997,5,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0941-0643,Springer Link,administrative,
Neural Processing Letters,1370-4621,1573-773X,1997,5,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1370-4621,Springer Link,administrative,
Neurochemical Journal,1819-7124,1819-7132,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1819-7124,Springer Link,administrative,
Neurochemical Research,0364-3190,1573-6903,1997,22,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0364-3190,Springer Link,administrative,
Neurocritical Care,1541-6933,1556-0961,2004,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1541-6933,Springer Link,administrative,
Neuroethics,1874-5490,1874-5504,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1874-5490,Springer Link,administrative,
neurogenetics,1364-6745,1364-6753,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1364-6745,Springer Link,administrative,
Neuroinformatics,1539-2791,1559-0089,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1539-2791,Springer Link,administrative,
Neurological Sciences,1590-1874,1590-3478,2000,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1590-1874,Springer Link,administrative,
NeuroMolecular Medicine,1535-1084,1559-1174,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1535-1084,Springer Link,administrative,
Neurophysiology,0090-2977,1573-9007,1997,29,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0090-2977,Springer Link,administrative,
Neuropsychology Review,1040-7308,1573-6660,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1040-7308,Springer Link,administrative,
Neuroradiology,0028-3940,1432-1920,1997,39,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0028-3940,Springer Link,administrative,
Neuroscience and Behavioral Physiology,0097-0549,1573-899X,1997,27,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0097-0549,Springer Link,administrative,
Neuroscience Bulletin,1673-7067,1995-8218,2007,23,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1673-7067,Springer Link,administrative,
Neurosurgical Review,0344-5607,1437-2320,1997,20,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0344-5607,Springer Link,administrative,
Neurotherapeutics,1933-7213,1878-7479,2004,1,,,,,,,,,,,Springer Link,host,http://springerlink.com/content/1933-7213/,Springer Link,administrative,
Neurotoxicity Research,1029-8428,1476-3524,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1029-8428,Springer Link,administrative,
New Forests,0169-4286,1573-5095,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0169-4286,Springer Link,administrative,
New Generation Computing,0288-3635,1882-7055,1997,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0288-3635,Springer Link,administrative,
Nexus Network Journal,1590-5896,1522-4600,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1590-5896,Springer Link,administrative,
NoDEA : Nonlinear Differential Equations and Applications,1021-9722,1420-9004,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1021-9722,Springer Link,administrative,
Nonlinear Dynamics,0924-090X,1573-269X,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0924-090X,Springer Link,administrative,
Notfall & Rettungsmedizin,1434-6222,1436-0578,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1434-6222,Springer Link,administrative,
"NTM Zeitschrift für Geschichte der Wissenschaften, Technik und Medizin",0036-6978,1420-9144,2008,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0036-6978,Springer Link,administrative,
Nuclear Medicine and Molecular Imaging,1869-3474,1869-3482 ,2010,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1869-3474,Springer Link,administrative,
The Nucleus,0029-568X,0976-7975,2010,53,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0029-568X,Springer Link,administrative,
Numerical Algorithms,1017-1398,1572-9265,1997,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1017-1398,Springer Link,administrative,
Numerical Analysis and Applications,1995-4239,1995-4247,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1995-4239,Springer Link,administrative,
Numerische Mathematik,0029-599X,0945-3245,1997,75,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0029-599X,Springer Link,administrative,
Nutrafoods,1827-8590,,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Nutrient Cycling in Agroecosystems,1385-1314,1573-0867,1997,48,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1385-1314,Springer Link,administrative,
Obere Extremität,1862-6599,1862-6602,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1862-6599,Springer Link,administrative,
Obésité,1951-5995,1951-6002,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1951-5995,Springer Link,administrative,
Obesity Surgery,0960-8923,1708-0428,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0960-8923,Springer Link,administrative,
Ocean Dynamics,1616-7341,1616-7228,1997,49,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1616-7341,Springer Link,administrative,
Ocean Science Journal,1738-5261,2005-7172,2005,40,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1738-5261,Springer Link,administrative,
Oceanological and Hydrobiological Studies, ,1897-3191,2011,40,,,,,,,,,,,Springer Link,host,http://springerlink.com/content/1730-413x/,Springer Link,administrative,
Oceanology,0001-4370,1531-8508,2006,46,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0001-4370,Springer Link,administrative,
Odontology,1618-1247,1618-1255,1997,85,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1618-1247,Springer Link,administrative,
Oecologia,0029-8549,1432-1939,1997,109,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0029-8549,Springer Link,administrative,
Oncologie,1292-3818,1765-2839,2004,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1292-3818,Springer Link,administrative,
Der Onkologe,0947-8965,1433-0415,1997,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0947-8965,Springer Link,administrative,
Open Economies Review,0923-7992,1573-708X,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0923-7992,Springer Link,administrative,
Operational Research,1109-2858,1866-1505,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1109-2858,Springer Link,administrative,
Operations Management Research,1936-9735,1936-9743,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1936-9735,Springer Link,administrative,
4OR: A Quarterly Journal of Operations Research,1619-4500,1614-2411,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1619-4500,Springer Link,administrative,
Operative Orthopädie und Traumatologie,0934-6694,1439-0981,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0934-6694,Springer Link,administrative,
Der Ophthalmologe,0941-293X,1433-0423,1997,94,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0941-293X,Springer Link,administrative,
OPSEARCH,0030-3887,,2009,46,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0030-3887,Springer Link,administrative,
Optical and Quantum Electronics,0306-8919,1572-817X,1997,29,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0306-8919,Springer Link,administrative,
Optical Memory & Neural Networks,1060-992X,1934-7898,2007,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1060-992X,Springer Link,administrative,
Optical Review,1340-6000,1349-9432,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1340-6000,Springer Link,administrative,
Optics and Spectroscopy,0030-400X,1562-6911,2000,88,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0030-400X,Springer Link,administrative,
Optimization and Engineering,1389-4420,1573-2924,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1389-4420,Springer Link,administrative,
Optimization Letters,1862-4472,1862-4480,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1862-4472,Springer Link,administrative,
Opto-Electronics Review,1230-3402,1896-3757,2006,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1230-3402,Springer Link,administrative,
Optoelectronics Letters,1673-1905,1993-5013,2005,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1673-1905,Springer Link,administrative,
"Optoelectronics, Instrumentation and Data Processing",8756-6990,1934-7944,2007,43,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/8756-6990,Springer Link,administrative,
OR Spectrum,0171-6468,1436-6304,2002,24,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0171-6468,Springer Link,administrative,
Oral and Maxillofacial Surgery,1865-1550,1865-1569,2008,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1865-1550,Springer Link,administrative,
Oral Radiology,0911-6028,1613-9674,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0911-6028,Springer Link,administrative,
Order,0167-8094,1572-9273,1997,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0167-8094,Springer Link,administrative,
Organic Agriculture,1879-4238 ,1879-4246 ,2011,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1879-4238,Springer Link,administrative,
"Organisationsberatung, Supervision, Coaching",1618-808X,1862-2577,2000,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1618-808X,Springer Link,administrative,
Organisms Diversity & Evolution,1439-6092,1618-1077,2010,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1439-6092,Springer Link,administrative,
Oriental Pharmacy & Experimental Medicine,1598-2386,2211-1069,2011,11,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1598-2386/,Springer Link,administrative,
Origins of Life and Evolution of Biospheres,0169-6149,1573-0875,2005,35,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0169-6149,Springer Link,administrative,
Der Orthopäde,0085-4530,1433-0431,1997,26,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0085-4530,Springer Link,administrative,
Osteoporosis International,0937-941X,1433-2965,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0937-941X,Springer Link,administrative,
Österreichische Zeitschrift für Soziologie,1011-0070,1862-2585,2001,26,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1011-0070,Springer Link,administrative,
Österreichische Wasser- und Abfallwirtschaft,0945-358X,1613-7566,2005,57,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0945-358X,Springer Link,administrative,
Oxidation of Metals,0030-770X,1573-4889,1997,47,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0030-770X,Springer Link,administrative,
Paddy and Water Environment,1611-2490,1611-2504,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1611-2490,Springer Link,administrative,
Pädiatrie und Pädologie,0030-9338,1613-7558,2007,42,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0030-9338,Springer Link,administrative,
"P-Adic Numbers, Ultrametric Analysis, and Applications",2070-0466,2070-0474,2009,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2070-0466,Springer Link,administrative,
Paladyn,2080-9778,2081-4836,2010,1,,,,,,,,,,,Springer Link,host,http://springerlink.com/content/2080-9778/,Springer Link,administrative,
Palaeobiodiversity and Palaeoenvironments,1867-1594,1867-1608,1998,77,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1867-1594,Springer Link,administrative,
Paläontologische Zeitschrift,0031-0220,1867-6812,1997,71,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0031-0220,Springer Link,administrative,
Paleontological Journal,0031-0301,1555-6174,2006,40,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0031-0301,Springer Link,administrative,
Parasitology Research,0932-0113,1432-1955,1997,83,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0932-0113,Springer Link,administrative,
Pastoral Psychology,0031-2789,1573-6679,1997,46,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0031-2789,Springer Link,administrative,
Der Pathologe,0172-8113,1432-1963,1997,18,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0172-8113,Springer Link,administrative,
Pathology & Oncology Research,1219-4956,1532-2807,1997,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1219-4956,Springer Link,administrative,
Pattern Analysis & Applications,1433-7541,1433-755X,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1433-7541,Springer Link,administrative,
Pattern Recognition and Image Analysis,1054-6618,1555-6212,2006,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1054-6618,Springer Link,administrative,
Pediatric Cardiology,0172-0643,1432-1971,1997,18,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0172-0643,Springer Link,administrative,
Pediatric Nephrology,0931-041X,1432-198X,1997,11,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0931-041X,Springer Link,administrative,
Pediatric Radiology,0301-0449,1432-1998,1997,27,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0301-0449,Springer Link,administrative,
Pediatric Surgery International,0179-0358,1437-9813,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0179-0358,Springer Link,administrative,
Peer-to-Peer Networking and Applications,1936-6442,1936-6450,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1936-6442,Springer Link,administrative,
Periodica Mathematica Hungarica,0031-5303,1588-2829,1997,34,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0031-5303,Springer Link,administrative,
Personal and Ubiquitous Computing,1617-4909,1617-4917,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1617-4909,Springer Link,administrative,
Petroleum Chemistry,0965-5441,1555-6239,2006,46,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0965-5441,Springer Link,administrative,
Petroleum Science,1672-5107,1995-8226,2007,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1672-5107,Springer Link,administrative,
Petrology,0869-5911,1556-2085,2006,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0869-5911,Springer Link,administrative,
Pflügers Archiv European Journal of Physiology,0031-6768,1432-2013,1997,433,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0031-6768,Springer Link,administrative,
Pharmaceutical Chemistry Journal,0091-150X,1573-9031,1997,31,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0091-150X,Springer Link,administrative,
Pharmaceutical Research,0724-8741,1573-904X,1997,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0724-8741,Springer Link,administrative,
Phenomenology and the Cognitive Sciences,1568-7759,1572-8676,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1568-7759,Springer Link,administrative,
Philosophia,0048-3893,1574-9274,1997,25,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0048-3893,Springer Link,administrative,
Philosophical Studies,0031-8116,1573-0883,1997,85,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0031-8116,Springer Link,administrative,
Philosophy & Technology,2210-5433,2210-5441,2011,24,,,,,,,,,,,Springer Link,host,http://springerlink.com/content/2210-5433/,Springer Link,administrative,
Photonic Network Communications,1387-974X,1572-8188,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1387-974X,Springer Link,administrative,
Photosynthesis Research,0166-8595,1573-5079,1997,51,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0166-8595,Springer Link,administrative,
Photosynthetica,0300-3604,1573-9058,1997,33,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0300-3604,Springer Link,administrative,
Physical Oceanography,0928-5105,0928-5105,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0928-5105,Springer Link,administrative,
Physics of Atomic Nuclei,1063-7788,1562-692X,2000,63,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1063-7788,Springer Link,administrative,
Physics and Chemistry of Minerals,0342-1791,1432-2021,1997,24,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0342-1791,Springer Link,administrative,
The Physics of Metals and Metallography,0031-918X,1555-6190,2006,101,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0031-918x/,Springer Link,administrative,
Physics of Particles and Nuclei Letters,1547-4771,1531-8567,2006,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1547-4771/,Springer Link,administrative,
Physics in Perspective (PIP),1422-6944,1422-6960,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1422-6944,Springer Link,administrative,
Physics of the Solid State,1063-7834,1090-6460,1997,39,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1063-7834,Springer Link,administrative,
Physics of Wave Phenomena,1541-308X,1934-807X,2007,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1541-308X,Springer Link,administrative,
Physiology and Molecular Biology of Plants,0971-5894,0974-0430,2008,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0971-5894,Springer Link,administrative,
Phytochemistry Reviews,1568-7767,1572-980X,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1568-7767,Springer Link,administrative,
Phytoparasitica,0334-2123,1876-7184,1997,25,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0334-2123,Springer Link,administrative,
Phytothérapie,1624-8597,1765-2847,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1624-8597,Springer Link,administrative,
Pituitary,1386-341X,1573-7403,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1386-341X,Springer Link,administrative,
Plant Biotechnology Reports,1863-5466,1863-5474,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1863-5466,Springer Link,administrative,
Plant Cell Reports,0721-7714,1432-203X,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0721-7714,Springer Link,administrative,
"Plant Cell, Tissue and Organ Culture",0167-6857,1573-5044,1997,48,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0167-6857,Springer Link,administrative,
Plant Ecology,1385-0237,1573-5052,1997,128,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1385-0237,Springer Link,administrative,
Plant Foods for Human Nutrition (Formerly Qualitas Plantarum),0921-9668,1573-9104,1997,51,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0921-9668,Springer Link,administrative,
Plant Growth Regulation,0167-6903,1573-5087,1997,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0167-6903,Springer Link,administrative,
Plant Molecular Biology,0167-4412,1573-5028,1997,33,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0167-4412,Springer Link,administrative,
Plant Molecular Biology Reporter,0735-9640,1572-9818,1997,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0735-9640,Springer Link,administrative,
Plant and Soil,0032-079X,1573-5036,1997,188,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0032-079X,Springer Link,administrative,
Plant Systematics and Evolution,0378-2697,1615-6110,1997,204,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0378-2697,Springer Link,administrative,
Planta,0032-0935,1432-2048,1997,201,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0032-0935,Springer Link,administrative,
Plasma Chemistry and Plasma Processing,0272-4324,1572-8986,1997,17,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0272-4324,Springer Link,administrative,
Plasma Physics Reports,1063-780X,1562-6938,2000,26,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1063-780X,Springer Link,administrative,
Plasmonics,1557-1955,1557-1963,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1557-1955,Springer Link,administrative,
Der Pneumologe,1613-5636,1613-6055,2004,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1613-5636,Springer Link,administrative,
Polar Biology,0722-4060,1432-2056,1997,17,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0722-4060,Springer Link,administrative,
Policy Sciences,0032-2687,1573-0891,1997,30,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0032-2687,Springer Link,administrative,
Political Behavior,0190-9320,1573-6687,1997,19,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0190-9320,Springer Link,administrative,
Polymer Bulletin,0170-0839,1436-2449,1997,38,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0170-0839,Springer Link,administrative,
Polymer Science Series D,1995-4212,1995-4220,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1995-4212,Springer Link,administrative,
Population Ecology,1438-3896,1438-390X,2000,42,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1438-3896,Springer Link,administrative,
Population & Environment,0199-0039,1573-7810,1997,19,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0199-0039,Springer Link,administrative,
Population Research and Policy Review,0167-5923,1573-7829,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0167-5923,Springer Link,administrative,
Portuguese Economic Journal,1617-982X,1617-9838,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1617-982X,Springer Link,administrative,
Positivity,1385-1292,1572-9281,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1385-1292,Springer Link,administrative,
Potato Research,0014-3065,1871-4528,1997,40,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0014-3065,Springer Link,administrative,
Potential Analysis,0926-2601,1572-929X,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0926-2601,Springer Link,administrative,
