SO Name,NESLI2 Wiley Online Library Social Sciences and Humanities 2012_2014,,,,,,,,,,,,,,,,,,,
SO Identifier,wiley_SSH Collection_2012_2014_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,Wiley,,,,,,,,,,,,,,,,,,,
Package Identifier,Social Sciences and Humanities,,,,,,,,,,,,,,,,,,,
Package Name,Social Sciences and Humanities,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2012,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2014,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
ASIAN-PACIFIC ECONOMIC LITERATURE,0818-9935,1467-8411,1997,11,,,,,,,,,,10.1111/(ISSN)1467-8411,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8411,Wiley Online Library,administrative,
ASSESSMENT UPDATE,1041-6099,1536-0725,1997,9,,,,,,,,,,10.1002/(ISSN)1536-0725,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1536-0725,Wiley Online Library,administrative,
AUSTRALIAN ACCOUNTING REVIEW,1035-6908,1835-2561,1997,6,,,,,,,,,,10.1111/(ISSN)1835-2561,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1835-2561,Wiley Online Library,administrative,
AUSTRALIAN ECONOMIC HISTORY REVIEW,0004-8992,1467-8446,1997,37,,,,,,,,,,10.1111/(ISSN)1467-8446,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8446,Wiley Online Library,administrative,
AUSTRALIAN ECONOMIC PAPERS,0004-900X,1467-8454,1997,36,,,,,,,,,,10.1111/(ISSN)1467-8454,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8454,Wiley Online Library,administrative,
AUSTRALIAN JOURNAL OF AGRICULTURAL & RESOURCE ECONOMICS,1364-985X,1467-8489,1997,41,,,,,,,,,,10.1111/(ISSN)1467-8489,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8489,Wiley Online Library,administrative,
AUSTRALIAN JOURNAL OF POLITICS AND HISTORY,0004-9522,1467-8497,1997,43,,,,,,,,,,10.1111/(ISSN)1467-8497,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8497,Wiley Online Library,administrative,
AUSTRALIAN JOURNAL OF PSYCHOLOGY,0004-9530,1742-9536,1997,49,,,,,,,,,,10.1111/(ISSN)1742-9536,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1742-9536,Wiley Online Library,administrative,
AUSTRALIAN JOURNAL OF PUBLIC ADMINISTRATION,0313-6647,1467-8500,1997,56,,,,,,,,,,10.1111/(ISSN)1467-8500,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8500,Wiley Online Library,administrative,
AUSTRALIAN PSYCHOLOGIST,0005-0067,1742-9544,1997,32,,,,,,,,,,10.1111/(ISSN)1742-9544,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1742-9544,Wiley Online Library,administrative,
