@subscriber_role:=rdv_id
12
@jusplogin :=idns_id
90
@jusp:=idns_id
87
rdv_value	core_start_year	core_end_year	id_value	id_value	tipp_id
Yes	2013	2013	6689	uow	21889
Yes	2013	2013	6696	uow	21895
Yes	2013	2013	6708	uow	21913
Yes	2013	2013	6709	uow	21915
Yes	2013	2013	6712	uow	21918
Yes	2013	2013	6713	uow	21919
Yes	2013	2013	6718	uow	21924
Yes	2013	2013	15741	uow	21945
Yes	2013	2013	6742	uow	21951
Yes	2013	2013	6750	uow	21961
Yes	2013	2013	6761	uow	21972
Yes	2013	2013	6769	uow	21981
Yes	2013	2013	6770	uow	21982
Yes	2013	2013	7033	uow	22270
Yes	2013	2013	12228	uow	22273
Yes	2013	2013	7344	ban	21395
Yes	2013	2013	7370	ban	21409
Yes	2013	2013	6672	ban	21867
Yes	2013	2013	6674	ban	21869
Yes	2013	2013	6675	ban	21872
Yes	2013	2013	6689	ban	21889
Yes	2013	2013	6696	ban	21895
Yes	2013	2013	6702	ban	21904
Yes	2013	2013	6704	ban	21909
Yes	2013	2013	6705	ban	21910
Yes	2013	2013	6706	ban	21911
Yes	2013	2013	6709	ban	21915
Yes	2013	2013	6720	ban	21927
Yes	2013	2013	6725	ban	21931
Yes	2013	2013	6727	ban	21933
Yes	2013	2013	6736	ban	21943
Yes	2013	2013	6757	ban	21970
Yes	2013	2013	6761	ban	21972
Yes	2013	2013	6769	ban	21981
Yes	2013	2013	6770	ban	21982
Yes	2013	2013	6771	ban	21983
Yes	2013	2013	6772	ban	21984
Yes	2013	2013	6776	ban	21988
Yes	2013	2013	6778	ban	21990
Yes	2013	2013	6787	ban	21999
Yes	2013	2013	6795	ban	22009
Yes	2013	2013	6797	ban	22012
Yes	2013	2013	6805	ban	22021
Yes	2013	2013	6806	ban	22022
Yes	2013	2013	6807	ban	22023
Yes	2013	2013	6813	ban	22029
Yes	2013	2013	6816	ban	22031
Yes	2013	2013	6818	ban	22033
Yes	2013	2013	6819	ban	22034
Yes	2013	2013	6821	ban	22036
Yes	2013	2013	6825	ban	22041
Yes	2013	2013	6826	ban	22042
Yes	2013	2013	6827	ban	22043
Yes	2013	2013	6837	ban	22055
Yes	2013	2013	6841	ban	22059
Yes	2013	2013	6842	ban	22060
Yes	2013	2013	306	ban	22073
Yes	2013	2013	6870	ban	22094
Yes	2013	2013	6878	ban	22102
Yes	2013	2013	6892	ban	22116
Yes	2013	2013	6893	ban	22117
Yes	2013	2013	9381	ban	22119
Yes	2013	2013	6897	ban	22124
Yes	2013	2013	6898	ban	22125
Yes	2013	2013	6921	ban	22149
Yes	2013	2013	6929	ban	22157
Yes	2013	2013	6930	ban	22158
Yes	2013	2013	6931	ban	22159
Yes	2013	2013	6941	ban	22168
Yes	2013	2013	6942	ban	22169
Yes	2013	2013	6949	ban	22176
Yes	2013	2013	6952	ban	22178
Yes	2013	2013	6962	ban	22191
Yes	2013	2013	6965	ban	22194
Yes	2013	2013	6976	ban	22205
Yes	2013	2013	6980	ban	22211
Yes	2013	2013	6982	ban	22213
Yes	2013	2013	7002	ban	22237
Yes	2013	2013	7004	ban	22239
Yes	2013	2013	7006	ban	22241
Yes	2013	2013	7007	ban	22242
Yes	2013	2013	7012	ban	22248
Yes	2013	2013	7018	ban	22253
Yes	2013	2013	7019	ban	22254
Yes	2013	2013	7033	ban	22270
Yes	2013	2013	7042	ban	22284
Yes	2013	2013	7046	ban	22288
Yes	2013	2013	7052	ban	22294
Yes	2013	2013	7053	ban	22295
Yes	2013	2013	7058	ban	22301
Yes	2013	2013	7066	ban	22311
Yes	2013	2013	7069	ban	22313
Yes	2013	2013	7071	ban	22315
Yes	2013	2013	7082	ban	22329
Yes	2013	2013	7119	ban	22333
Yes	2013	2013	7088	ban	22335
Yes	2013	2013	7098	ban	22344
Yes	2013	2013	7118	ban	22350
Yes	2013	2013	7086	ban	22351
Yes	2013	2013	7126	ban	22360
Yes	2013	2013	7135	ban	22369
Yes	2013	2013	7131	ban	22365
Yes	2013	2013	7141	ban	22376
Yes	2013	2013	1958	ban	22379
Yes	2013	2013	7150	ban	22387
Yes	2013	2013	7153	ban	22391
Yes	2013	2013	7156	ban	22394
Yes	2013	2013	7157	ban	22395
Yes	2013	2013	7166	ban	22408
Yes	2013	2013	7177	ban	22423
Yes	2013	2013	7183	ban	22430
Yes	2013	2013	6879	ban	22443
Yes	2013	2013	7068	ban	22451
Yes	2013	2013	7097	ban	22452
Yes	2013	2013	7599	ban	22453
Yes	2013	2013	7189	ban	22454
Yes	2013	2013	7190	ban	22455
Yes	2013	2013	7191	ban	22456
Yes	2013	2013	7193	ban	22458
Yes	2013	2013	7207	ban	22477
Yes	2013	2013	7231	ban	22504
Yes	1971	2013	9531	hud	22830
Yes	2005	2013	10059	hud	23357
Yes	1996	2013	10100	hud	23638
Yes	1981	2005	11308	hud	23748
Yes	1981	2005	11309	hud	23749
Yes	2012	2014	200003	sti	1197
Yes	2012	2014	202059	sti	1201
Yes	2012	2014	200555	sti	1233
Yes	2012	2014	200443	sti	1250
Yes	2012	2014	200681	sti	1251
Yes	2012	2014	200415	sti	1272
Yes	2012	2014	200650	sti	1278
Yes	2012	2014	201531	sti	1288
Yes	2012	2014	201541	sti	1289
Yes	2012	2014	201298	sti	1290
Yes	2012	2014	200748	sti	1299
Yes	2012	2014	200065	sti	1359
Yes	2012	2014	200875	sti	1365
Yes	2012	2014	201684	sti	1370
Yes	2012	2014	200515	sti	1378
Yes	2012	2014	200610	sti	1380
Yes	2012	2014	200073	sti	1381
Yes	2012	2014	201550	sti	1384
Yes	2012	2014	200077	sti	1385
Yes	2012	2014	201535	sti	1386
Yes	2012	2014	201271	sti	1387
Yes	2012	2014	200078	sti	1388
Yes	2012	2014	201583	sti	1389
Yes	2012	2014	200081	sti	1390
Yes	2012	2014	200516	sti	1392
Yes	2012	2014	201132	sti	1393
Yes	2012	2014	201138	sti	1430
Yes	2012	2014	200100	sti	1432
Yes	2012	2014	201969	sti	1433
Yes	2012	2014	201123	sti	1435
Yes	2012	2014	200787	sti	1463
Yes	2012	2014	202081	sti	1484
Yes	2012	2014	200996	sti	1485
Yes	2012	2014	200946	sti	1488
Yes	2012	2014	201787	sti	1494
Yes	2012	2014	200108	sti	1501
Yes	2012	2014	201564	sti	1531
Yes	2012	2014	200595	sti	1551
Yes	2012	2014	201651	sti	1557
Yes	2012	2014	200123	sti	1561
Yes	2012	2014	200126	sti	1567
Yes	2012	2014	200129	sti	1571
Yes	2012	2014	200850	sti	1580
Yes	2012	2014	201260	sti	1586
Yes	2012	2014	200568	sti	1600
Yes	2012	2014	201182	sti	1606
Yes	2012	2014	200496	sti	1609
Yes	2012	2014	200400	sti	1622
Yes	2012	2014	201524	sti	1623
Yes	2012	2014	200136	sti	1628
Yes	2012	2014	200591	sti	1638
Yes	2012	2014	201926	sti	1640
Yes	2012	2014	200509	sti	1653
Yes	2012	2014	201677	sti	1654
Yes	2012	2014	200402	sti	1666
Yes	2012	2014	200658	sti	1668
Yes	2012	2014	201141	sti	1673
Yes	2012	2014	200957	sti	1681
Yes	2012	2014	200852	sti	1684
Yes	2012	2014	201151	sti	1747
Yes	2012	2014	200974	sti	1748
Yes	2012	2014	200165	sti	1750
Yes	2012	2014	200167	sti	1756
Yes	2012	2014	200168	sti	1757
Yes	2012	2014	200171	sti	1770
Yes	2012	2014	200173	sti	1772
Yes	2012	2014	201441	sti	1787
Yes	2012	2014	201650	sti	1813
Yes	2012	2014	201669	sti	1818
Yes	2012	2014	201499	sti	1821
Yes	2012	2014	201587	sti	1832
Yes	2012	2014	200745	sti	1837
Yes	2012	2014	200183	sti	1847
Yes	2012	2014	200184	sti	1848
Yes	2012	2014	200209	sti	1863
Yes	2012	2014	200189	sti	1868
Yes	2012	2014	200190	sti	1869
Yes	2012	2014	200746	sti	1870
Yes	2012	2014	200198	sti	1878
Yes	2012	2014	200202	sti	1882
Yes	2012	2014	200566	sti	1885
Yes	2012	2014	200622	sti	1887
Yes	2012	2014	201063	sti	1893
Yes	2012	2014	200730	sti	1899
Yes	2012	2014	201185	sti	1911
Yes	2012	2014	201300	sti	1919
Yes	2012	2014	200638	sti	1922
Yes	2012	2014	200214	sti	1933
Yes	2012	2014	201113	sti	1934
Yes	2012	2014	202008	sti	1942
Yes	2012	2014	200219	sti	1946
Yes	2012	2014	200227	sti	1980
Yes	2012	2014	200228	sti	1982
Yes	2012	2014	201754	sti	1989
Yes	2012	2014	200231	sti	1991
Yes	2012	2014	201758	sti	2001
Yes	2012	2014	200964	sti	2002
Yes	2012	2014	201194	sti	2004
Yes	2012	2014	201745	sti	2025
Yes	2012	2014	201522	sti	2027
Yes	2012	2014	200490	sti	2038
Yes	2012	2014	200408	sti	2047
Yes	2012	2014	201556	sti	2050
Yes	2012	2014	201200	sti	2064
Yes	2012	2014	201014	sti	2068
Yes	2012	2014	201137	sti	2080
Yes	2012	2014	200261	sti	2083
Yes	2012	2014	200262	sti	2087
Yes	2012	2014	201923	sti	2105
Yes	2012	2014	200644	sti	2150
Yes	2012	2014	200276	sti	2153
Yes	2012	2014	200640	sti	2154
Yes	2012	2014	200350	sti	2164
Yes	2012	2014	201536	sti	2176
Yes	2012	2014	200645	sti	2201
Yes	2012	2014	200293	sti	2207
Yes	2012	2014	201974	sti	2211
Yes	2012	2014	201497	sti	2214
Yes	2012	2014	201672	sti	2215
Yes	2012	2014	200297	sti	2221
Yes	2012	2014	200727	sti	2230
Yes	2012	2014	200698	sti	2234
Yes	2012	2014	200619	sti	2243
Yes	2012	2014	200304	sti	2262
Yes	2012	2014	201783	sti	2271
Yes	2012	2014	201733	sti	2272
Yes	2012	2014	200309	sti	2273
Yes	2012	2014	200411	sti	2274
Yes	2012	2014	202124	sti	2299
Yes	2012	2014	200319	sti	2301
Yes	2012	2014	201721	sti	2302
Yes	2012	2014	200615	sti	2303
Yes	2012	2014	201547	sti	2311
Yes	2012	2014	200418	sti	2317
Yes	2012	2014	200324	sti	2333
Yes	2012	2014	200325	sti	2335
Yes	2012	2014	200894	sti	2337
Yes	2012	2014	200326	sti	2340
Yes	2012	2014	200327	sti	2343
Yes	2012	2014	200755	sti	2349
Yes	2012	2014	200536	sti	2353
Yes	2012	2014	201786	sti	2371
Yes	2012	2014	200427	sti	2378
Yes	2012	2014	200346	sti	2382
Yes	2012	2014	201920	sti	2385
Yes	2012	2014	200513	sti	2392
Yes	2012	2014	200500	sti	2397
Yes	2012	2014	200635	sti	2400
Yes	2012	2014	200507	sti	2410
Yes	2012	2014	201705	sti	2417
Yes	2012	2014	200647	sti	2420
Yes	2012	2014	201216	sti	2423
Yes	2012	2014	200083	sti	2439
Yes	2012	2014	201578	sti	2450
Yes	2012	2014	200124	sti	2451
Yes	2012	2014	200628	sti	2460
Yes	2012	2014	200207	sti	2467
Yes	2012	2014	200218	sti	2474
Yes	2012	2014	200223	sti	2478
Yes	2012	2014	201197	sti	2482
Yes	2012	2014	201549	sti	2487
Yes	2012	2014	201659	sti	2490
Yes	2012	2014	200985	sti	2492
Yes	2012	2014	200277	sti	2493
Yes	2012	2014	200308	sti	2496
Yes	2012	2014	200317	sti	2499
Yes	2012	2014	200339	sti	2503
Yes	2012	2014	200765	sti	2504
Yes	2012	2014	200355	sti	2506
Yes	2012	2014	200359	sti	2508
Yes	2012	2014	202010	sti	2518
Yes	2012	2014	200169	sti	2521
Yes	2012	2014	201952	sti	2543
Yes	2012	2014	200956	sti	2551
Yes	2012	2014	200868	sti	2564
Yes	2013	2013	5598	sus	21111
Yes	2013	2013	5602	sus	21112
Yes	2013	2013	5640	sus	21114
Yes	2013	2013	5667	sus	21115
Yes	2013	2013	13926	sus	21116
Yes	2013	2013	5672	sus	21117
Yes	2013	2013	12399	sus	21118
Yes	2013	2013	4760	sus	21120
Yes	2013	2013	5704	sus	21121
Yes	2013	2013	15923	sus	26077
Yes	2009	2012	12403	hud	20860
Yes	2010	2012	12435	hud	20863
Yes	2008	2012	12398	hud	20864
Yes	2003	2012	12408	hud	20868
Yes	1998	2012	12401	hud	20859
Yes	2012	2014	200003	car	27497
Yes	2012	2014	202059	car	27502
Yes	2012	2014	200936	car	27501
Yes	2012	2014	200004	car	27503
Yes	2012	2014	202001	car	27516
Yes	2012	2014	200935	car	27518
Yes	2012	2014	200012	car	27521
Yes	2012	2014	201206	car	27523
Yes	2012	2014	200653	car	27542
Yes	2012	2014	200472	car	27543
Yes	2012	2014	200016	car	27545
Yes	2012	2014	200024	car	27548
Yes	2012	2014	200776	car	27549
Yes	2012	2014	200530	car	27552
Yes	2012	2014	200026	car	27556
Yes	2012	2014	200028	car	27562
Yes	2012	2014	201765	car	27563
Yes	2012	2014	202166	car	27564
Yes	2012	2014	201610	car	27569
Yes	2012	2014	200036	car	27576
Yes	2012	2014	200788	car	27577
Yes	2012	2014	200543	car	27584
Yes	2012	2014	200650	car	27588
Yes	2012	2014	200417	car	27589
Yes	2012	2014	200995	car	27593
Yes	2012	2014	200039	car	27607
Yes	2012	2014	200040	car	27610
Yes	2012	2014	200748	car	27611
Yes	2012	2014	200495	car	27612
Yes	2012	2014	200042	car	27613
Yes	2012	2014	201558	car	27619
Yes	2012	2014	201525	car	27620
Yes	2012	2014	201241	car	27637
Yes	2012	2014	200395	car	27643
Yes	2012	2014	200052	car	27645
Yes	2012	2014	200397	car	27656
Yes	2012	2014	201684	car	27689
Yes	2012	2014	201663	car	27690
Yes	2012	2014	201930	car	27661
Yes	2012	2014	201114	car	27662
Yes	2012	2014	200632	car	27671
Yes	2012	2014	200659	car	27672
Yes	2012	2014	200266	car	27673
Yes	2012	2014	201667	car	27674
Yes	2012	2014	200065	car	27679
Yes	2012	2014	200503	car	27680
Yes	2012	2014	200875	car	27685
Yes	2012	2014	201229	car	27695
Yes	2012	2014	201683	car	27696
Yes	2012	2014	200729	car	27697
Yes	2012	2014	200515	car	27698
Yes	2012	2014	200072	car	27699
Yes	2012	2014	200610	car	27700
Yes	2012	2014	200073	car	27701
Yes	2012	2014	200076	car	27703
Yes	2012	2014	201550	car	27704
Yes	2012	2014	201535	car	27706
Yes	2012	2014	201271	car	27707
Yes	2012	2014	200078	car	27708
Yes	2012	2014	201583	car	27710
Yes	2012	2014	200081	car	27711
Yes	2012	2014	200634	car	27712
Yes	2012	2014	200516	car	27713
Yes	2012	2014	201132	car	27714
Yes	2012	2014	200084	car	27715
Yes	2012	2014	200077	car	27705
Yes	2012	2014	200732	car	27717
Yes	2012	2014	200422	car	27720
Yes	2012	2014	201202	car	27723
Yes	2012	2014	200091	car	27731
Yes	2012	2014	200094	car	27734
Yes	2012	2014	201111	car	27752
Yes	2012	2014	201138	car	27755
Yes	2012	2014	200100	car	27758
Yes	2012	2014	201969	car	27759
Yes	2012	2014	201710	car	27756
Yes	2012	2014	201545	car	27757
Yes	2012	2014	200724	car	27760
Yes	2012	2014	201123	car	27761
Yes	2012	2014	201038	car	27765
Yes	2012	2014	200703	car	27779
Yes	2012	2014	200103	car	27780
Yes	2012	2014	201054	car	27783
Yes	2012	2014	201960	car	27785
Yes	2012	2014	201153	car	27771
Yes	2012	2014	200736	car	27773
Yes	2012	2014	200102	car	27774
Yes	2012	2014	200941	car	27776
Yes	2012	2014	200787	car	27795
Yes	2012	2014	200773	car	27797
Yes	2012	2014	201291	car	27800
Yes	2012	2014	201993	car	27801
Yes	2012	2014	200710	car	27804
Yes	2012	2014	201394	car	27805
Yes	2012	2014	200552	car	27810
Yes	2012	2014	201454	car	27811
Yes	2012	2014	201779	car	27815
Yes	2012	2014	201523	car	27822
Yes	2012	2014	200946	car	27824
Yes	2012	2014	201204	car	27828
Yes	2012	2014	201787	car	27830
Yes	2012	2014	201160	car	27834
Yes	2012	2014	200107	car	27835
Yes	2012	2014	201798	car	27836
Yes	2012	2014	200108	car	27837
Yes	2012	2014	200980	car	27840
Yes	2012	2014	200780	car	27844
Yes	2012	2014	201876	car	27854
Yes	2012	2014	201693	car	27862
Yes	2012	2014	201122	car	27865
Yes	2012	2014	201332	car	27867
Yes	2012	2014	200117	car	27869
Yes	2012	2014	202070	car	27870
Yes	2012	2014	200118	car	27871
Yes	2012	2014	201564	car	27872
Yes	2012	2014	200910	car	27876
Yes	2012	2014	201198	car	27894
Yes	2012	2014	200595	car	27895
Yes	2012	2014	200467	car	27896
Yes	2012	2014	200737	car	27899
Yes	2012	2014	200626	car	27904
Yes	2012	2014	200123	car	27906
Yes	2012	2014	200485	car	27909
Yes	2012	2014	200938	car	27910
Yes	2012	2014	200636	car	27911
Yes	2012	2014	200450	car	27907
Yes	2012	2014	200126	car	27912
Yes	2012	2014	200876	car	27914
Yes	2012	2014	200129	car	27916
Yes	2012	2014	200130	car	27927
Yes	2012	2014	202011	car	27936
Yes	2012	2014	200132	car	27944
Yes	2012	2014	200568	car	27948
Yes	2012	2014	200438	car	27949
Yes	2012	2014	201717	car	27950
Yes	2012	2014	201378	car	27952
Yes	2012	2014	201182	car	27956
Yes	2012	2014	200496	car	27959
Yes	2012	2014	201047	car	27961
Yes	2012	2014	200135	car	27963
Yes	2012	2014	201142	car	27967
Yes	2012	2014	201066	car	27968
Yes	2012	2014	201611	car	27969
Yes	2012	2014	201212	car	27971
Yes	2012	2014	200719	car	27972
Yes	2012	2014	202143	car	27973
Yes	2012	2014	200400	car	27974
Yes	2012	2014	201612	car	27964
Yes	2012	2014	201527	car	27976
Yes	2012	2014	200136	car	27981
Yes	2012	2014	201162	car	27985
Yes	2012	2014	200637	car	27987
Yes	2012	2014	201926	car	27993
Yes	2012	2014	200554	car	27997
Yes	2012	2014	200838	car	27998
Yes	2012	2014	200553	car	27999
Yes	2012	2014	200137	car	27990
Yes	2012	2014	200591	car	27991
Yes	2012	2014	200642	car	28001
Yes	2012	2014	200401	car	28002
Yes	2012	2014	201196	car	28003
Yes	2012	2014	200402	car	28020
Yes	2012	2014	200658	car	28022
Yes	2012	2014	200932	car	28023
Yes	2012	2014	201141	car	28027
Yes	2012	2014	201217	car	28028
Yes	2012	2014	201880	car	28031
Yes	2012	2014	201755	car	28033
Yes	2012	2014	200904	car	28034
Yes	2012	2014	201700	car	28036
Yes	2012	2014	200852	car	28038
Yes	2012	2014	200853	car	28039
Yes	2012	2014	200145	car	28040
Yes	2012	2014	200147	car	28042
Yes	2012	2014	200419	car	28043
Yes	2012	2014	200639	car	28044
Yes	2012	2014	200149	car	28047
Yes	2012	2014	200150	car	28053
Yes	2012	2014	201017	car	28056
Yes	2012	2014	201129	car	28061
Yes	2012	2014	200153	car	28065
Yes	2012	2014	201528	car	28068
Yes	2012	2014	201264	car	28070
Yes	2012	2014	201208	car	28072
Yes	2012	2014	200157	car	28080
Yes	2012	2014	201126	car	28087
Yes	2012	2014	201293	car	28088
Yes	2012	2014	200744	car	28089
Yes	2012	2014	201117	car	28090
Yes	2012	2014	200162	car	28091
Yes	2012	2014	201716	car	28093
Yes	2012	2014	200163	car	28092
Yes	2012	2014	200767	car	28097
Yes	2012	2014	200434	car	28102
Yes	2012	2014	201151	car	28103
Yes	2012	2014	200987	car	28105
Yes	2012	2014	200627	car	28107
Yes	2012	2014	200165	car	28106
Yes	2012	2014	200471	car	28109
Yes	2012	2014	200166	car	28110
Yes	2012	2014	200167	car	28112
Yes	2012	2014	200168	car	28113
Yes	2012	2014	201749	car	28114
Yes	2012	2014	201517	car	28118
Yes	2012	2014	201982	car	28119
Yes	2012	2014	200171	car	28126
Yes	2012	2014	200172	car	28127
Yes	2012	2014	200173	car	28128
Yes	2012	2014	200508	car	28129
Yes	2012	2014	201572	car	28130
Yes	2012	2014	202114	car	28133
Yes	2012	2014	200294	car	28134
Yes	2012	2014	200785	car	28132
Yes	2012	2014	200934	car	28140
Yes	2012	2014	201441	car	28143
Yes	2012	2014	200175	car	28144
Yes	2012	2014	200112	car	28154
Yes	2012	2014	200686	car	28155
Yes	2012	2014	201399	car	28159
Yes	2012	2014	200976	car	28161
Yes	2012	2014	200931	car	28162
Yes	2012	2014	201073	car	28167
Yes	2012	2014	201650	car	28170
Yes	2012	2014	201289	car	28172
Yes	2012	2014	201669	car	28175
Yes	2012	2014	201176	car	28182
Yes	2012	2014	201183	car	28184
Yes	2012	2014	201288	car	28189
Yes	2012	2014	201555	car	28197
Yes	2012	2014	200745	car	28198
Yes	2012	2014	200179	car	28200
Yes	2012	2014	200594	car	28202
Yes	2012	2014	200181	car	28203
Yes	2012	2014	200182	car	28207
Yes	2012	2014	200731	car	28210
Yes	2012	2014	200209	car	28226
Yes	2012	2014	201994	car	28228
Yes	2012	2014	201800	car	28230
Yes	2012	2014	200189	car	28231
Yes	2012	2014	200746	car	28233
Yes	2012	2014	200194	car	28234
Yes	2012	2014	201688	car	28235
Yes	2012	2014	200195	car	28236
Yes	2012	2014	200021	car	28238
Yes	2012	2014	200197	car	28239
Yes	2012	2014	200198	car	28241
Yes	2012	2014	200202	car	28245
Yes	2012	2014	200959	car	28246
Yes	2012	2014	201565	car	28249
Yes	2012	2014	200622	car	28250
Yes	2012	2014	201554	car	28252
Yes	2012	2014	200204	car	28253
Yes	2012	2014	201063	car	28258
Yes	2012	2014	200730	car	28267
Yes	2012	2014	200888	car	28268
Yes	2012	2014	200206	car	28272
Yes	2012	2014	201185	car	28279
Yes	2012	2014	200714	car	28280
Yes	2012	2014	200656	car	28281
Yes	2012	2014	200440	car	28283
Yes	2012	2014	200210	car	28286
Yes	2012	2014	200578	car	28289
Yes	2012	2014	200638	car	28290
Yes	2012	2014	201423	car	28291
Yes	2012	2014	201695	car	28293
Yes	2012	2014	200214	car	28301
Yes	2012	2014	201113	car	28302
Yes	2012	2014	200215	car	28304
Yes	2012	2014	201228	car	28309
Yes	2012	2014	202008	car	28312
Yes	2012	2014	200545	car	28313
Yes	2012	2014	200219	car	28316
Yes	2012	2014	200690	car	28325
Yes	2012	2014	200221	car	28327
Yes	2012	2014	200940	car	28328
Yes	2012	2014	201130	car	28332
Yes	2012	2014	201147	car	28342
Yes	2012	2014	200614	car	28348
Yes	2012	2014	201308	car	28351
Yes	2012	2014	200227	car	28353
Yes	2012	2014	200228	car	28355
Yes	2012	2014	200616	car	28360
Yes	2012	2014	201754	car	28362
Yes	2012	2014	200231	car	28364
Yes	2012	2014	200233	car	28369
Yes	2012	2014	201959	car	28372
Yes	2012	2014	201209	car	28375
Yes	2012	2014	201758	car	28376
Yes	2012	2014	201194	car	28379
Yes	2012	2014	201050	car	28380
Yes	2012	2014	200721	car	28381
Yes	2012	2014	201024	car	28382
Yes	2012	2014	201239	car	28385
Yes	2012	2014	200235	car	28387
Yes	2012	2014	200236	car	28388
Yes	2012	2014	200237	car	28390
Yes	2012	2014	200238	car	28391
Yes	2012	2014	200749	car	28392
Yes	2012	2014	200687	car	28398
Yes	2012	2014	201745	car	28400
Yes	2012	2014	201337	car	28401
Yes	2012	2014	201522	car	28402
Yes	2012	2014	201699	car	28404
Yes	2012	2014	200244	car	28406
Yes	2012	2014	200643	car	28407
Yes	2012	2014	200245	car	28409
Yes	2012	2014	202005	car	28412
Yes	2012	2014	201690	car	28415
Yes	2012	2014	200251	car	28425
Yes	2012	2014	200409	car	28426
Yes	2012	2014	201556	car	28427
Yes	2012	2014	201740	car	28432
Yes	2012	2014	200511	car	28448
Yes	2012	2014	201026	car	28449
Yes	2012	2014	200886	car	28451
Yes	2012	2014	201137	car	28461
Yes	2012	2014	201435	car	28335
Yes	2012	2014	201201	car	28337
Yes	2012	2014	201152	car	28340
Yes	2012	2014	200261	car	28464
Yes	2012	2014	201480	car	28465
Yes	2012	2014	200262	car	28468
Yes	2012	2014	200609	car	28480
Yes	2012	2014	201539	car	28479
Yes	2012	2014	200265	car	28482
Yes	2012	2014	200641	car	28483
Yes	2012	2014	200298	car	28499
Yes	2012	2014	200510	car	28504
Yes	2012	2014	201171	car	28511
Yes	2012	2014	200271	car	28513
Yes	2012	2014	200918	car	28517
Yes	2012	2014	200741	car	28518
Yes	2012	2014	200272	car	28523
Yes	2012	2014	200784	car	28533
Yes	2012	2014	200644	car	28535
Yes	2012	2014	200276	car	28538
Yes	2012	2014	200640	car	28539
Yes	2012	2014	201187	car	28541
Yes	2012	2014	201998	car	28543
Yes	2012	2014	201118	car	28545
Yes	2012	2014	202115	car	28547
Yes	2012	2014	200350	car	28550
Yes	2012	2014	200972	car	28553
Yes	2012	2014	200527	car	28554
Yes	2012	2014	200612	car	28559
Yes	2012	2014	201536	car	28564
Yes	2012	2014	201015	car	28569
Yes	2012	2014	200288	car	28578
Yes	2012	2014	200289	car	28592
Yes	2012	2014	200645	car	28593
Yes	2012	2014	200293	car	28600
Yes	2012	2014	201672	car	28608
Yes	2012	2014	201561	car	28606
Yes	2012	2014	200296	car	28611
Yes	2012	2014	201211	car	28613
Yes	2012	2014	200297	car	28614
Yes	2012	2014	200683	car	28618
Yes	2012	2014	201537	car	28620
Yes	2012	2014	201882	car	28624
Yes	2012	2014	200727	car	28625
Yes	2012	2014	200613	car	28626
Yes	2012	2014	200657	car	28632
Yes	2012	2014	201752	car	28633
Yes	2012	2014	200301	car	28635
Yes	2012	2014	201314	car	28636
Yes	2012	2014	200619	car	28638
Yes	2012	2014	201059	car	28653
Yes	2012	2014	201274	car	28654
Yes	2012	2014	201519	car	28655
Yes	2012	2014	200303	car	28656
Yes	2012	2014	201783	car	28669
Yes	2012	2014	201733	car	28670
Yes	2012	2014	200572	car	28668
Yes	2012	2014	200309	car	28671
Yes	2012	2014	200411	car	28672
Yes	2012	2014	200314	car	28681
Yes	2012	2014	200738	car	28682
Yes	2012	2014	201548	car	28683
Yes	2012	2014	200489	car	28691
Yes	2012	2014	200319	car	28702
Yes	2012	2014	201721	car	28703
Yes	2012	2014	202124	car	28700
Yes	2012	2014	200615	car	28704
Yes	2012	2014	200466	car	28710
Yes	2012	2014	201547	car	28713
Yes	2012	2014	200590	car	28715
Yes	2012	2014	200418	car	28719
Yes	2012	2014	200984	car	28726
Yes	2012	2014	200915	car	28730
Yes	2012	2014	201712	car	28731
Yes	2012	2014	200323	car	28732
Yes	2012	2014	200412	car	28734
Yes	2012	2014	201715	car	28735
Yes	2012	2014	200324	car	28736
Yes	2012	2014	200325	car	28738
Yes	2012	2014	200669	car	28737
Yes	2012	2014	200894	car	28740
Yes	2012	2014	200327	car	28748
Yes	2012	2014	201131	car	28749
Yes	2012	2014	202017	car	28753
Yes	2012	2014	201958	car	28755
Yes	2012	2014	200536	car	28760
Yes	2012	2014	201342	car	28763
Yes	2012	2014	201563	car	28764
Yes	2012	2014	201207	car	28768
Yes	2012	2014	201072	car	28770
Yes	2012	2014	200332	car	28767
Yes	2012	2014	200674	car	28777
Yes	2012	2014	200338	car	28781
Yes	2012	2014	200701	car	28782
Yes	2012	2014	200706	car	28783
Yes	2012	2014	200427	car	28787
Yes	2012	2014	200346	car	28791
Yes	2012	2014	200347	car	28792
Yes	2012	2014	201920	car	28795
Yes	2012	2014	201181	car	28800
Yes	2012	2014	201971	car	28801
Yes	2012	2014	200513	car	28802
Yes	2012	2014	200352	car	28804
Yes	2012	2014	200500	car	28807
Yes	2012	2014	200356	car	28810
Yes	2012	2014	200680	car	28813
Yes	2012	2014	200691	car	28817
Yes	2012	2014	200507	car	28822
Yes	2012	2014	200366	car	28828
Yes	2012	2014	201705	car	28830
Yes	2012	2014	200647	car	28833
Yes	2012	2014	201216	car	28836
Yes	2012	2014	200739	car	28841
Yes	2012	2014	200497	car	28844
Yes	2012	2014	201150	car	28848
Yes	2012	2014	200083	car	28857
Yes	2012	2014	201933	car	28866
Yes	2012	2014	201578	car	28868
Yes	2012	2014	200124	car	28869
Yes	2012	2014	200125	car	28870
Yes	2012	2014	200127	car	28872
Yes	2012	2014	200146	car	28874
Yes	2012	2014	200160	car	28876
Yes	2012	2014	200628	car	28878
